date,ticker,open,high,low,close,vol_btc,vol_usd,usdt_supply,google_trends,sp500
8/29/2019,BTCUSD,9714.31,9717.03,9321.73,9495,13650.89,129722110.9,3020000000,5,2888.679932
8/28/2019,BTCUSD,10171.85,10277,9522.93,9714.31,15611.52,154268964.2,3020000000,6,2847.600098
8/27/2019,BTCUSD,10361.65,10379.87,10019.56,10171.85,7298.1,74200592.72,3020000000,6,2840.600098
8/26/2019,BTCUSD,10138.72,10680,10138.72,10361.65,12057.5,125332883.5,3020000000,5,2926.320068
8/25/2019,BTCUSD,10147.96,10374.85,9899.95,10138.72,6662.63,67215750.66,3020000000,6,2882.699951
8/24/2019,BTCUSD,10410.85,10429,9886.26,10147.96,7386.15,74619260.38,3020000000,5,2918.649902
8/23/2019,BTCUSD,10107.15,10478,10035.84,10410.85,8962.04,92546463.46,3020000000,5,2938.090088
8/22/2019,BTCUSD,10130,10237.53,9759,10107.15,10555.14,105652049,3020000000,6,2883.97998
8/21/2019,BTCUSD,10769.09,10800,9841.59,10130,16469.55,167478729.5,3020000000,7,2881.77002
8/20/2019,BTCUSD,10920,10953,10555.7,10769.09,8586.19,92307368.69,3020000000,6,2844.73999
8/19/2019,BTCUSD,10315.48,10938.76,10265,10920,11637.76,124054157,3020000000,8,2932.050049
8/18/2019,BTCUSD,10217.79,10513.45,10066.66,10315.48,6722.97,69466899.58,3020000000,10,2953.560059
8/17/2019,BTCUSD,10352.78,10475.82,9978,10217.79,6910.44,70811002.21,3020000000,9,2980.379883
8/16/2019,BTCUSD,10300.01,10539.9,9739.99,10352.78,18938.12,192895590.9,3020000000,10,3013.179932
8/15/2019,BTCUSD,10025.86,10445,9470,10300.01,26273.06,262525694.3,3020000000,12,3020.969971
8/14/2019,BTCUSD,10854.92,10859.97,9888.88,10025.86,23138.76,239583956,3020000000,11,3025.860107
8/13/2019,BTCUSD,11389.28,11438.39,10746,10854.92,12011.52,132286888.8,3020000000,8,3003.669922
8/12/2019,BTCUSD,11540.76,11555.55,11222.4,11389.28,6056.99,68970665.29,3020000000,5,3019.560059
8/11/2019,BTCUSD,11280.95,11585,11088.88,11540.76,7136.95,81187207.74,3020000000,5,3005.469971
8/10/2019,BTCUSD,11856.1,11969.99,11170,11280.95,11858.29,135945488.7,3020000000,5,2985.030029
8/9/2019,BTCUSD,11981,12040,11651.89,11856.1,11651.01,137817454.8,3020000000,6,2976.610107
8/8/2019,BTCUSD,11975.03,12050,11451,11981,14293.07,168150034.5,3020000000,6,2995.110107
8/7/2019,BTCUSD,11465.49,12147,11366.26,11975.03,20598.91,242719052.5,3020000000,6,2984.419922
8/6/2019,BTCUSD,11819.49,12320.4,11187,11465.49,22435.3,263293176.1,3020000000,7,3004.040039
8/5/2019,BTCUSD,10977.51,11950,10977.51,11819.49,22797.97,265552642,3020000000,7,3014.300049
8/4/2019,BTCUSD,10820.76,11089.74,10572,10977.51,11307.7,122790872.3,3020000000,8,3013.77002
8/3/2019,BTCUSD,10533.01,10922.08,10508.5,10820.76,9760.62,105140441.9,3020000000,9,2999.909912
8/2/2019,BTCUSD,10405.94,10670,10321.42,10533.01,12702.37,133071450.5,3020000000,8,2993.070068
8/1/2019,BTCUSD,10087.3,10497,9881,10405.94,14053.4,142808093.5,3020000000,8,2979.629883
7/31/2019,BTCUSD,9589.01,10135.12,9570.01,10087.3,12455.48,123476350,3020000000,10,2975.949951
7/30/2019,BTCUSD,9495.01,9839.83,9371.96,9589.01,8899.99,85175682.91,3020000000,10,2990.409912
7/29/2019,BTCUSD,9533,9729.87,9356.75,9495.01,10251.81,97666125.59,3020000000,9,2995.820068
7/28/2019,BTCUSD,9479.98,9669.11,9108.88,9533,8740.35,82510640.83,3020000000,11,2973.01001
7/27/2019,BTCUSD,9843,10248.41,9298.19,9479.98,15997.56,154374846.1,3020000000,10,2964.330078
7/26/2019,BTCUSD,9883.33,9898.03,9657.21,9843,10404.23,101720864.4,3020000000,8,2941.76001
7/25/2019,BTCUSD,9772.6,10184.99,9734.58,9883.33,12420.64,124397441,3020000000,9,2924.919922
7/24/2019,BTCUSD,9840.12,9919.08,9507.38,9772.6,17433.78,169006087.4,3020000000,10,2913.780029
7/23/2019,BTCUSD,10323.39,10324.28,9800.23,9840.12,17517.98,175663149,3020000000,10,2917.379883
7/22/2019,BTCUSD,10590.7,10688.14,10060,10323.39,14866.73,153890831.3,3020000000,12,2945.350098
7/21/2019,BTCUSD,10761.03,10835,10320,10590.7,11363.1,120060585.8,3020000000,8,2950.459961
7/20/2019,BTCUSD,10538.06,11112.31,10360.65,10761.03,16334.01,175315801.1,3020000000,9,2954.179932
7/19/2019,BTCUSD,10649.07,10777.21,10111,10538.06,18921.67,197833777,3020000000,10,2926.459961
7/18/2019,BTCUSD,9696.31,10799,9291,10649.07,30779.8,312100585,3020000000,10,2917.75
7/17/2019,BTCUSD,9422.72,9998,9071,9696.31,34221.67,327044568.7,3020000000,11,2889.669922
7/16/2019,BTCUSD,10854.47,11040,9350,9422.72,39003.84,391332933.5,3020000000,11,2886.97998
7/15/2019,BTCUSD,10185.03,11080.01,9857.27,10854.47,32702.15,339680844.1,3020000000,13,2891.639893
7/14/2019,BTCUSD,11370.08,11467.27,10084.4,10185.03,23646.82,252705601.7,3020000000,12,2879.840088
7/13/2019,BTCUSD,11802,11845,10814.4,11370.08,17186.06,194286516,3020000000,14,2885.719971
7/12/2019,BTCUSD,11349,11950,11079.59,11802,18077.11,209057733,3020000000,15,2886.72998
7/11/2019,BTCUSD,12097.96,12097.96,10933,11349,33577.18,386913445.9,3020000000,15,2873.340088
7/10/2019,BTCUSD,12571.11,13202.63,11553.21,12097.96,37013.08,463096245.3,3020000000,16,2843.48999
7/9/2019,BTCUSD,12293.53,12829.96,12122.33,12571.11,25072.06,313480512.3,3020000000,17,2826.149902
7/8/2019,BTCUSD,11474.42,12395,11328.01,12293.53,18809.86,225134608.5,3020000000,17,2803.27002
7/7/2019,BTCUSD,11237.77,11620,11084.31,11474.42,10663.42,121096932.6,3020000000,16,2744.449951
7/6/2019,BTCUSD,11004.51,11723.6,10980.09,11237.77,15009.23,171204085.6,3020000000,20,2752.060059
7/5/2019,BTCUSD,11136,11449.51,10761.8,11004.51,19943.95,221382404,3020000000,23,2788.860107
7/4/2019,BTCUSD,11976.42,12064.26,11035.01,11136,21403.03,250208930,3020000000,43,2783.02002
7/3/2019,BTCUSD,10829.18,12014.6,10829.18,11976.42,36836.85,419076229.3,3020000000,37,2802.389893
7/2/2019,BTCUSD,10577.63,10925,9651,10829.18,41476.42,424791613.9,3020000000,34,2826.060059
7/1/2019,BTCUSD,10761.26,11210.52,9953,10577.63,37633.9,396857365.2,3020000000,51,2822.23999
6/30/2019,BTCUSD,11865.29,12200,10650.06,10761.26,26505.91,300275703.2,3020000000,40,2856.27002
6/29/2019,BTCUSD,12360.45,12379.99,11318.94,11865.29,27300.42,323053833.7,3020000000,41,2864.360107
6/28/2019,BTCUSD,11159.29,12444.77,10737.87,12360.45,41020.87,478598908.3,3020000000,58,2840.22998
6/27/2019,BTCUSD,12927.44,13358.68,10300,11159.29,70145.65,810986479.7,3020000000,100,2859.530029
6/26/2019,BTCUSD,11755.53,13868.44,11355.5,12927.44,70067.59,887887492.7,3020000000,85,2876.320068
6/25/2019,BTCUSD,11032.32,11788.88,10997,11755.53,24269.79,275616891.9,3020000000,94,2850.959961
6/24/2019,BTCUSD,10833.02,11091.97,10550.21,11032.32,15111.05,163828306.4,3020000000,63,2834.409912
6/23/2019,BTCUSD,10666.86,11284.44,10490,10833.02,16785.16,181766886.7,3020000000,23,2811.870117
6/22/2019,BTCUSD,10236.2,11215.89,10080,10666.86,36324.27,388841922.5,3020000000,26,2881.399902
6/21/2019,BTCUSD,9531.21,10245,9531.21,10236.2,23563.85,231762275.5,3020000000,23,2870.719971
6/20/2019,BTCUSD,9277.54,9599,9210.3,9531.21,11555.59,108849899,3020000000,22,2879.419922
6/19/2019,BTCUSD,9078.48,9319.5,9035.75,9277.54,9173.83,84024077.51,3020000000,15,2884.050049
6/18/2019,BTCUSD,9333.14,9359.48,8919.72,9078.48,15974.31,145785748.8,3020000000,15,2932.469971
6/17/2019,BTCUSD,8975,9475,8975,9333.14,20193.67,187067381.1,3020000000,14,2945.639893
6/16/2019,BTCUSD,8860.23,9388,8799.7,8975,21517.86,195495774.9,3020000000,9,2917.52002
6/15/2019,BTCUSD,8697.46,8916.63,8594.99,8860.23,9570.17,83754588.25,3020000000,9,2923.72998
6/14/2019,BTCUSD,8239.04,8738.92,8180.08,8697.46,12050.35,101649250.5,3020000000,11,2945.830078
6/13/2019,BTCUSD,8176.02,8329.99,8048.75,8239.04,8580.58,70312788.92,3020000000,15,2943.030029
6/12/2019,BTCUSD,7918.17,8292.43,7817,8176.02,12091.23,97661611.58,3020000000,12,2939.879883
6/11/2019,BTCUSD,8015.69,8057.19,7702.83,7918.17,7678.33,60559900.94,3020000000,12,2926.169922
6/10/2019,BTCUSD,7634.58,8097.35,7516.9,8015.69,9643.38,75882753.97,3020000000,12,2927.25
6/9/2019,BTCUSD,7930.14,7960,7508.77,7634.58,7444.03,57424828.7,3020000000,17,2933.679932
6/8/2019,BTCUSD,7998.13,8059.99,7786.01,7930.14,5028.21,39813591.14,3020000000,12,2907.969971
6/7/2019,BTCUSD,7805,8134.29,7756.79,7998.13,12180.97,97032689.73,3020000000,12,2905.030029
6/6/2019,BTCUSD,7789.48,7874.68,7450,7805,12185.16,93809650.59,3020000000,8,2900.449951
6/5/2019,BTCUSD,7670.96,7932.87,7570,7789.48,13129,101930422.5,3020000000,9,2907.060059
6/4/2019,BTCUSD,8107.96,8107.96,7427,7670.96,28346.04,220919778.6,3020000000,7,2905.580078
6/3/2019,BTCUSD,8736.55,8742.48,8030.46,8107.96,15411.03,129709204.6,3020000000,6,2907.409912
6/2/2019,BTCUSD,8558.95,8834,8550,8736.55,5797.63,50359779.75,3020000000,8,2888.320068
6/1/2019,BTCUSD,8554.06,8618,8452.21,8558.95,7486.03,63938535.91,3020000000,8,2888.209961
5/31/2019,BTCUSD,8279.69,8580,8110,8554.06,16542.69,138188211.6,3020000000,11,2878.199951
5/30/2019,BTCUSD,8662.44,9090,7972,8279.69,28840.7,246869165.4,3020000000,10,2895.77002
5/29/2019,BTCUSD,8715.36,8760.43,8426.09,8662.44,12054.15,104110874.3,2820000000,10,2892.73999
5/28/2019,BTCUSD,8772.29,8822.46,8545,8715.36,11661.23,101649625.6,2820000000,17,2879.389893
5/27/2019,BTCUSD,8731.72,8947.88,8611.44,8772.29,17787.67,156467270.8,2820000000,7,2873.399902
5/26/2019,BTCUSD,8063.81,8793.97,7881.7,8731.72,17405.83,147251813.5,2820000000,7,2867.23999
5/25/2019,BTCUSD,8001.7,8149,7941.25,8063.81,5279.69,42493577.42,2820000000,5,2867.189941
5/24/2019,BTCUSD,7881.98,8175,7794.73,8001.7,14607.52,116960242,2820000000,4,2834.399902
5/23/2019,BTCUSD,7626.48,7984.9,7467.1,7881.98,14730.03,113748677.7,2820000000,3,2815.439941
5/22/2019,BTCUSD,7951.7,8044.32,7506.12,7626.48,16456.9,128813352.2,2820000000,3,2805.370117
5/21/2019,BTCUSD,7999.54,8112.99,7805.34,7951.7,14150.34,112626107.1,2820000000,3,2818.459961
5/20/2019,BTCUSD,8200,8200,7570.31,7999.54,24116.51,190785429.4,2820000000,3,2798.360107
5/19/2019,BTCUSD,7262.4,8315,7252.58,8200,23922.84,189749462.4,2820000000,4,2800.709961
5/18/2019,BTCUSD,7363.69,7491.22,7204.42,7262.4,10869.93,79710779.2,2820000000,4,2854.879883
5/17/2019,BTCUSD,7878.96,7940.75,6600,7363.69,42364.34,306073578.9,2820000000,5,2824.22998
5/16/2019,BTCUSD,8203.32,8388,7660.74,7878.96,28652.1,229351414.5,2820000000,4,2832.570068
5/15/2019,BTCUSD,7990.92,8308.16,7831.77,8203.32,24557.41,198263273.8,2820000000,4,2832.939941
5/14/2019,BTCUSD,7824.93,8350,7621.27,7990.92,38350.83,305918292.1,2820000000,3,2822.47998
5/13/2019,BTCUSD,6979.76,8190.55,6864.93,7824.93,44448.41,342496832.3,2820000000,3,2808.47998
5/12/2019,BTCUSD,7219.95,7581.82,6755,6979.76,38995.21,278625499.6,2820000000,3,2810.919922
5/11/2019,BTCUSD,6343.14,7464.13,6342.98,7219.95,36708.21,253954328.8,2820000000,3,2791.52002
5/10/2019,BTCUSD,6153.09,6430,6108.81,6343.14,17453.65,109858987.7,2820000000,3,2783.300049
5/9/2019,BTCUSD,5948.41,6171.1,5934.49,6153.09,15187.54,91832172.06,2820000000,4,2743.070068
5/8/2019,BTCUSD,5748.45,5990,5656.26,5948.41,12046.11,70520738.79,2820000000,6,2748.929932
5/7/2019,BTCUSD,5687.9,5966.37,5687.9,5907.47,6179.72,36226649.32,2820000000,4,2771.449951
5/6/2019,BTCUSD,5715.86,5753.66,5564.93,5687.9,8983.11,50845866.17,2820000000,3,2789.649902
5/5/2019,BTCUSD,5770.01,5782.22,5627.35,5715.86,5700.46,32582243.47,2820000000,2,2792.810059
5/4/2019,BTCUSD,5657.4,5846.88,5512,5770.01,10457.85,59574202.73,2820000000,2,2803.689941
5/3/2019,BTCUSD,5390.01,5796.93,5363,5657.4,19076.57,107785261.5,2820000000,2,2784.48999
5/2/2019,BTCUSD,5321.15,5422.99,5306.09,5390.01,7181.06,38594320.08,2820000000,2,2792.379883
5/1/2019,BTCUSD,5270.69,5358.39,5265.61,5321.15,7128.85,37828445.34,2820000000,2,2793.899902
4/30/2019,BTCUSD,5148.25,5285,5126.25,5270.69,7203.05,37605608.19,2820000000,2,2796.110107
4/29/2019,BTCUSD,5155,5189.54,5072.01,5148.25,7285.66,37509346.52,2820000000,2,2792.669922
4/28/2019,BTCUSD,5170.6,5214.5,5101,5155,4907.63,25342814.44,2820000000,2,2774.879883
4/27/2019,BTCUSD,5159.51,5221.24,5117.46,5170.6,4261.41,22026583.22,2820000000,2,2784.699951
4/26/2019,BTCUSD,5134.81,5295.03,5041.14,5159.51,14211.29,73166930.82,2820000000,2,2779.76001
4/25/2019,BTCUSD,5441.9,5512.12,4963,5134.81,16761.42,88265920,2820000000,2,2775.600098
4/24/2019,BTCUSD,5532.75,5624.47,5374,5441.9,14767.24,80964479.93,2820000000,2,2745.72998
4/23/2019,BTCUSD,5387.6,5650.01,5361.01,5532.75,17566.38,97351926.25,2820000000,2,2753.030029
4/22/2019,BTCUSD,5297.64,5440.84,5250.45,5387.6,11965.4,63951509.97,2820000000,2,2744.72998
4/21/2019,BTCUSD,5319.89,5349.16,5213.34,5297.64,5739.01,30311973.11,2820000000,2,2709.800049
4/20/2019,BTCUSD,5290.37,5359.98,5260.24,5319.89,4881.14,25922272.83,2820000000,2,2707.879883
4/19/2019,BTCUSD,5281.81,5359.47,5196.7,5290.37,6230.69,32806296.21,2820000000,2,2706.050049
4/18/2019,BTCUSD,5227,5318.18,5222.26,5281.81,8214.7,43288888.25,2820000000,2,2731.610107
4/17/2019,BTCUSD,5202.9,5272.32,5173.11,5227,7396.94,38598117.94,2820000000,2,2737.699951
4/16/2019,BTCUSD,5029.99,5229.97,5016.45,5202.9,8604.75,44145827.38,2820000000,3,2724.870117
4/15/2019,BTCUSD,5164.27,5193.01,4945.54,5029.99,9607.43,48834658.83,2820000000,2,2706.530029
4/14/2019,BTCUSD,5066.22,5191.19,5013.81,5164.27,4401.42,22464397.43,2820000000,2,2704.100098
4/13/2019,BTCUSD,5078.19,5123.28,5036.74,5066.22,4284.12,21783412.82,2820000000,2,2681.050049
4/12/2019,BTCUSD,5040.12,5118.56,4901.99,5078.19,9858.67,49603600.11,2820000000,3,2640
4/11/2019,BTCUSD,5318.58,5342.74,4967.24,5040.12,15029.95,76928285.23,2820000000,3,2643.850098
4/10/2019,BTCUSD,5193.49,5488,5164.49,5318.58,16026.52,85275526.27,2820000000,4,2664.76001
4/9/2019,BTCUSD,5285.54,5287,5145,5193.49,9692.89,50561742.62,2820000000,4,2642.330078
4/8/2019,BTCUSD,5194.79,5352.5,5132.28,5285.54,15523.75,81476130.3,2820000000,2,2638.699951
4/7/2019,BTCUSD,5044.13,5270.33,5029.7,5194.79,10073.94,51868140.96,2820000000,3,2632.899902
4/6/2019,BTCUSD,5040.66,5244.04,4925,5044.13,11990.17,60965228.53,2820000000,2,2670.709961
4/5/2019,BTCUSD,4907.3,5066.59,4887.34,5040.66,11560.17,57721250.19,2820000000,2,2635.959961
4/4/2019,BTCUSD,4975.97,5071.34,4778.84,4907.3,15160.91,75091028.79,2820000000,2,2616.100098
4/3/2019,BTCUSD,4901.93,5345,4787.11,4975.97,33951.68,171922050.4,2820000000,3,2610.300049
4/2/2019,BTCUSD,4137.01,5100.78,4133.15,4901.93,28678.1,134414183.7,2820000000,2,2582.610107
4/1/2019,BTCUSD,4094.99,4149.5,4051.53,4137.01,7735.88,31901450.55,2820000000,2,2596.26001
3/19/2019,BTCUSD,3970.5,3984.58,3969.58,3975.01,361.69,1438461.03,2820000000,2,2596.639893
3/18/2019,BTCUSD,3967.01,4015.7,3937.69,3970.5,5416.76,21516929.92,2820000000,2,2584.959961
3/17/2019,BTCUSD,3990,3991,3936.3,3967.01,3285.58,13030110.4,2820000000,2,2574.409912
3/16/2019,BTCUSD,3902.8,4037.47,3900.93,3990,6188.47,24615016.13,2820000000,2,2549.689941
3/15/2019,BTCUSD,3853.95,3910,3846.79,3902.8,6550.17,25436911.1,2820000000,2,2531.939941
3/14/2019,BTCUSD,3851.02,3900,3779.28,3853.95,6992.9,26886698,2820000000,2,2447.889893
3/13/2019,BTCUSD,3860,3871.02,3827.5,3851.02,5460.66,21041161.73,2820000000,2,2510.030029
3/12/2019,BTCUSD,3849.68,3875.33,3798.16,3860,6489.22,24965536.42,2820000000,2,2506.850098
3/11/2019,BTCUSD,3900.92,3911.83,3817.01,3849.68,5750.54,22190744.14,2820000000,3,2485.73999
3/10/2019,BTCUSD,3917,3917,3867.84,3900.92,3444.59,13416590.84,2820000000,2,2488.830078
3/9/2019,BTCUSD,3843.12,3947.33,3834.59,3917,5170.55,20142551.25,2820000000,2,2467.699951
3/8/2019,BTCUSD,3857.05,3910.88,3771,3843.12,8160.65,31578776.48,2820000000,2,2351.100098
3/7/2019,BTCUSD,3851.89,3891,3830.79,3857.05,6997.28,27045042.11,2820000000,2,2416.620117
3/6/2019,BTCUSD,3844.59,3894.7,3812,3851.89,6615.04,25412172.29,2820000000,2,2467.419922
3/5/2019,BTCUSD,3700.72,3874.98,3692.36,3844.59,8617.6,32710915.64,2820000000,2,2506.959961
3/4/2019,BTCUSD,3786.93,3804.99,3672.39,3700.72,7793.41,28997773.37,2820000000,2,2546.159912
3/3/2019,BTCUSD,3809.7,3815.48,3763.62,3786.93,3839.56,14578727.87,2820000000,2,2545.939941
3/2/2019,BTCUSD,3806.17,3818.08,3763,3809.7,3583.18,13632830.38,2820000000,2,2599.949951
3/1/2019,BTCUSD,3792.14,3843,3791.31,3806.17,6474.64,24705314.88,2820000000,3,2650.540039
2/28/2019,BTCUSD,3799.92,3899.99,3755.21,3792.14,8766.86,33445250.63,2820000000,2,2651.070068
2/27/2019,BTCUSD,3799.48,3823.13,3655,3799.92,7410.2,27975803.06,2820000000,2,2636.780029
2/26/2019,BTCUSD,3818.79,3826.37,3763.71,3799.48,6309.89,23962925.76,2820000000,2,2637.719971
2/25/2019,BTCUSD,3734.22,3860,3731.09,3818.79,10610.58,40365766.13,2820000000,2,2633.080078
2/24/2019,BTCUSD,4110,4188.79,3712.84,3734.22,14145.95,55233424.46,2820000000,4,2695.949951
2/23/2019,BTCUSD,3942.02,4156.1,3911.3,4110,9881.57,39860713.71,2820000000,2,2700.060059
2/22/2019,BTCUSD,3897.71,3956.43,3886.15,3942.02,7477.11,29358924.77,2820000000,2,2790.370117
2/21/2019,BTCUSD,3938.99,3988,3869.45,3897.71,8198.49,32077392.67,2820000000,2,2760.169922
2/20/2019,BTCUSD,3888.01,3967.19,3867.13,3938.99,8325.53,32602642.37,2820000000,2,2737.800049
2/19/2019,BTCUSD,3867,3969.54,3841.54,3888.01,13795.19,53982559.47,2820000000,2,2743.790039
2/18/2019,BTCUSD,3625.08,3917,3616.18,3867,15037.03,56655317.89,2820000000,2,2682.169922
2/17/2019,BTCUSD,3582.37,3675,3557.43,3625.08,5781.9,20780886.86,2820000000,2,2673.449951
2/16/2019,BTCUSD,3566.59,3607.36,3565.5,3582.37,4156.81,14916499.5,2820000000,2,2632.560059
2/15/2019,BTCUSD,3561.5,3620.22,3545.89,3566.59,6844.45,24453168.07,2820000000,2,2649.929932
2/14/2019,BTCUSD,3576.68,3589,3535.1,3561.5,5661.32,20210454.73,2820000000,2,2641.889893
2/13/2019,BTCUSD,3588.06,3627.99,3562.98,3576.68,6850.51,24541109.49,2820000000,2,2690.72998
2/12/2019,BTCUSD,3590.36,3618.77,3550,3588.06,7722.15,27645391.28,2820000000,2,2736.27002
2/11/2019,BTCUSD,3648.85,3652,3579.38,3590.36,8107.71,29178699.25,2820000000,2,2730.199951
2/10/2019,BTCUSD,3623.73,3654.28,3578.59,3648.85,5165.23,18675524.41,2820000000,2,2701.580078
2/9/2019,BTCUSD,3622,3642.11,3597,3623.73,4887.47,17674316.87,2820000000,2,2722.179932
2/8/2019,BTCUSD,3359,3711,3344,3622,15716.99,55243279.17,2820000000,2,2726.219971
2/7/2019,BTCUSD,3367.36,3383.14,3352.01,3359,8292.37,27907612.16,2820000000,2,2781.01001
2/6/2019,BTCUSD,3428.4,3441,3340.8,3367.36,8897.36,30027779.92,2820000000,2,2806.830078
2/5/2019,BTCUSD,3409.57,3429.46,3400,3428.4,5993.48,20484570.9,2820000000,2,2813.889893
2/4/2019,BTCUSD,3414.78,3435,3395.1,3409.57,5727.22,19551500.4,2820000000,3,2755.449951
2/3/2019,BTCUSD,3468.43,3471.76,3386.45,3414.78,4341.6,14864318.35,2770000000,2,2738.310059
2/2/2019,BTCUSD,3437.5,3483.24,3414.49,3468.43,3813.96,13105971.91,2770000000,2,2723.060059
2/1/2019,BTCUSD,3411.49,3458.26,3369.62,3437.5,8410.91,28763661.15,2770000000,2,2740.370117
1/31/2019,BTCUSD,3437.55,3473.4,3396.74,3411.49,7148.39,24471669.15,2770000000,2,2711.73999
1/30/2019,BTCUSD,3397.42,3459.41,3373.35,3437.55,8293.61,28405644.02,2770000000,2,2682.629883
1/29/2019,BTCUSD,3429.95,3438.4,3337.87,3397.42,8168.2,27746463.85,2770000000,2,2641.25
1/28/2019,BTCUSD,3531.01,3535.92,3374.02,3429.95,11621.01,39919615.64,2770000000,2,2658.689941
1/27/2019,BTCUSD,3556.07,3562.9,3471.98,3531.01,3868.19,13690073.61,2770000000,2,2705.570068
1/26/2019,BTCUSD,3562.18,3657.76,3540,3556.07,4534.02,16208498.17,2770000000,2,2656.100098
1/25/2019,BTCUSD,3568.97,3578.79,3510.01,3562.18,6547.88,23272887.24,2770000000,2,2740.689941
1/24/2019,BTCUSD,3553.01,3595.83,3530.1,3568.97,5607.18,19952934.72,2770000000,2,2755.879883
1/23/2019,BTCUSD,3577.03,3614.47,3523.64,3553.01,7628.41,27204598.72,2770000000,2,2767.780029
1/22/2019,BTCUSD,3531.76,3611.5,3425,3577.03,8672.66,30775003.38,2770000000,2,2768.780029
1/21/2019,BTCUSD,3536.19,3568.95,3487.37,3531.76,6240.95,22065763.42,2770000000,2,2809.209961
1/20/2019,BTCUSD,3682.65,3703.39,3481.01,3536.19,6721.45,24022523.12,2770000000,2,2809.919922
1/19/2019,BTCUSD,3607.85,3759.98,3604.9,3682.65,4765.26,17551096.43,2770000000,2,2750.790039
1/18/2019,BTCUSD,3640.65,3643.69,3580.16,3607.85,5741.49,20744958.32,2770000000,2,2767.129883
1/17/2019,BTCUSD,3609.71,3657,3541.29,3640.65,8526.63,30758678.41,2770000000,2,2728.370117
1/16/2019,BTCUSD,3580.76,3666.73,3572.52,3609.71,8531.11,30758589.69,2770000000,2,2785.679932
1/15/2019,BTCUSD,3664.19,3684.38,3540,3580.76,10048.6,36429393.35,2770000000,2,2880.340088
1/14/2019,BTCUSD,3514.24,3711.1,3509.24,3664.19,10607.81,38411565.21,2770000000,2,2884.429932
1/13/2019,BTCUSD,3619.41,3641.86,3482,3514.24,7072.38,25092340.55,2770000000,3,2885.570068
1/12/2019,BTCUSD,3635.69,3649.18,3557.29,3619.41,5418.47,19639259.73,2770000000,3,2901.610107
1/11/2019,BTCUSD,3626.12,3699.26,3576.09,3635.69,13866.3,50456331.51,2770000000,2,2925.51001
1/10/2019,BTCUSD,4004.12,4035.21,3560,3626.12,18967.77,71162282.34,2770000000,3,2923.429932
1/9/2019,BTCUSD,3993.86,4042.2,3962.12,4004.12,10180.99,40806556.14,2770000000,2,2924.590088
1/8/2019,BTCUSD,4006.01,4114.8,3945,3993.86,12850.61,51608355.86,2770000000,2,2913.97998
1/7/2019,BTCUSD,4040.99,4070,3968.79,4006.01,9408.71,37822045.68,2770000000,2,2914
1/6/2019,BTCUSD,3798.62,4088,3756.01,4040.99,8949.92,35451351.39,2770000000,2,2905.969971
1/5/2019,BTCUSD,3820.25,3874.12,3775,3798.62,6205.09,23788949.1,2770000000,2,2915.560059
1/4/2019,BTCUSD,3787.57,3849,3730,3820.25,8951.89,33883543.98,2770000000,2,2919.370117
1/3/2019,BTCUSD,3890.79,3893.8,3758.07,3787.57,8715.63,33354904.32,2770000000,2,2929.669922
1/2/2019,BTCUSD,3826.09,3916.57,3770.07,3890.79,9536.46,36593653.4,2770000000,2,2930.75
1/1/2019,BTCUSD,3691.86,3841.17,3651.02,3826.09,10364.91,38462527.75,2770000000,2,2907.949951
12/31/2018,BTCUSD,3829,3835.4,3625.84,3691.86,11743.89,43908768.84,2770000000,2,2904.310059
12/30/2018,BTCUSD,3729.31,3863.06,3691.01,3829,8281.34,31410502.18,2770000000,3,2888.800049
12/29/2018,BTCUSD,3888.06,3944.33,3706,3729.31,8888.81,34339865.94,2770000000,,2904.97998
12/28/2018,BTCUSD,3589.89,3971.58,3576.12,3888.06,15655.27,59270515.49,2770000000,,2904.179932
12/27/2018,BTCUSD,3809.88,3841.21,3567,3589.89,12383.47,45731632.17,2545000000,,2888.919922
12/26/2018,BTCUSD,3780,3849.2,3685.02,3809.88,8763.53,33042372.79,2545000000,,2887.889893
12/25/2018,BTCUSD,4034,4045.41,3676.15,3780,11888.87,45000432.16,2545000000,,2877.129883
12/24/2018,BTCUSD,3944.93,4239.37,3944.92,4034,18459.12,76089211.12,2545000000,,2871.679932
12/23/2018,BTCUSD,3980.46,4050,3904.87,3944.93,9760.55,38817919.58,2545000000,,2878.050049
12/22/2018,BTCUSD,3839.06,4005,3790.16,3980.46,9641.35,37325618.06,2545000000,,2888.600098
12/21/2018,BTCUSD,4075.34,4162.27,3775,3839.06,21880.53,86954689.31,2545000000,,2896.719971
12/20/2018,BTCUSD,3682.51,4175,3661.5,4075.34,28862.88,114890624.6,2545000000,,2901.52002
12/19/2018,BTCUSD,3667.77,3928.15,3642.17,3682.51,27118.36,101817752.9,2545000000,,2901.129883
12/18/2018,BTCUSD,3496.82,3688,3436.5,3667.77,16101.1,56933990.4,2545000000,,2914.040039
12/17/2018,BTCUSD,3195,3585.95,3184.28,3496.82,20649.01,70639362.06,2545000000,,2897.52002
12/16/2018,BTCUSD,3183,3258,3181.24,3195,6960.21,22400415.44,2545000000,,2896.73999
12/15/2018,BTCUSD,3195.71,3228.69,3130,3183,9032.11,28655379.18,2545000000,,2874.689941
12/14/2018,BTCUSD,3265,3294.9,3135,3195.71,13684.44,44008088.91,2545000000,,2856.97998
12/13/2018,BTCUSD,3430.24,3439.63,3227.96,3265,13289.12,44246274.75,2545000000,,2861.820068
